14189851,780,1797,אני אתאר את אבא שלי  הוא בן אדם חזק  ועם זאת רגיש  עושה מהלב או לא עושה בכלל  תמיד יורד לפרטים הקטנים  דואג לסובבים אותו ותמיד אומר את דעתו ועומד על עקרונותיו  איש סוד ועצה לסובבים אותו   אהוב על הבריות  מוכשר במה שהוא עושה  יצירתי  אחראי  צעיר בנפשו וב
14190504,781,1800,יצחק רבין אשר אשר היה אישיות צבאית חשובה ואישות פוליטית חשובה  רבין היה אדם אשר בא מעולם הצבא והתחבר אל הפוליטיקה   מטרתו הייתה לעשות שלום בנינו לבין שכנינו ולדעתי זאת מטרה חשובה מאוד  כאדם הייתה לו כזרימה והבנה סביבתית מאוד מפותחת  למרות שאנשים לא הא
14191480,782,1805,הרצל  הרצל עשה את מה שהוא האמין בו  לא הקשיב לכל השאר שניסו להוריד אותו ללמטה ואמרו לו שזה בלתי אפשרי ושהוא סתם חולם או שזה לא מציאותי  הוא עשה מרצון  לא כי הכריחו אותו ולא כי זה היה מחובתו  הוא עשה כי הוא רצה והלך עד הסוף עם האמונה שלו  הוא האמין בעצמו 
14191511,783,1806,אם תרצו אין זו אגדה  הרצל הרצל הוא דמות היסטורית וחשובה שתבועה בהיסטוריה של מדינתנו  כולם יודעים מיהו  מה הוא נתן להקמת המדינה  כמה שהוא לא וויתר ולבסוך הצליח  משפט מאוד חיובי  תכונת אופי חזקה מאוד זה רצון  משהו שעל פיו אני הולכת מאוד  אם יש רצון זה מה
14192226,784,1811,בחרתי באבא שלי  בגלל שהוא באמת הכי השפיע עלי ואני הכי מכירה אותו  הוא האדם הכי חיובי שיש  לא חושב רעות ולא מפחד  חי את הרגע ופשוט מנסה לעשות את הכי טוב שהוא יכול כשהוא פשוט אופטימי ואומר שהכל לטובה והכל טוב גם את לא מצליחים כי יגיע משהו אחר יותר טוב  אווי
14192323,785,1812,חבר שלי   דניאל  הוא מאד ישר  דואג לסובביו  יודע לבקש סליחה כשצריך  סקרן  עומד על שלו  חברותי מאד 
14193808,786,1819,ספיידרמן  עם כמה שזה נשמע מצחיק  בעל תכונות אופי הנראות לי הכרחיות לאדם  האחריות כלפי הסובבים אותך  כלפי המשפחה  הניסיון לשלב חיים כתלמיד ואדם יחד עם תפקיד רב מעלה  ובין השאר גם שילוב של צחוק  הומור  והנאה  המפתח לחיים בעבורי 
14194564,787,1824,אליס מילר שהצליחה לסלול דרך לנשים לקורס טייס  אליס מילר עשתה את הבלתי יאומן כאשר עמדה על זכותה להתקבל לקורס שהיה פעם רק של גברים  אני מצדיעה לה על האומץ שהפגינה ועל האמונה שעצמה שגם אישה יכולה להיות טייסת בצהל 
14194920,788,1826,מרים פרץ זוהי אישה שאיבדה את שני ילדיה בצבא ולמרות אובדנה היא ממשיכה הלאה בחייה  מבצעת הרצאות ברחביי הארץ לבני נוער ולמבוגרים שבהרצאותיה מספרת על סיפורה ועל כך שהיא ממשיכה למרות הצער והקושי  זוהי אישה בעלת תקווה שלמרות הקושי בחייה המשיכה הלאה  לא וויתרה 
14197565,789,1833,אחותי דניאל היא דמות בעלת תכונות אופי חיוביות מאוד  יש לה לב גדול מאוד  היא אוהבת לתת מבלי לרצות לקבל תמורה  היא לוקחת את הכל בקלילות  גם אם משהו לא מצליח לה היא ממשיכה הלאה  היא לא מוותרת עד שהיא מגיעה למטרה שלה 
14198007,790,1837,דמות דמיונית שאני רואה בה תכונות חיוביות היא מולאן  מסרטי וולט דיסני  מרבית סרטי הילדים עוסקים בנערות יפות  המאופיינות בתכונות של מתיקות וטוב לב  אולם יחד זאת בכניעות ונטייה לברוח  מולאן  לעומתן  היא דמות אמיצה  שלא פוחדת לדבוק ברצונותיה  גם אם הם עלולים
14198176,791,1838,הרצל  הוא האמין במה שהוא חושב  הוא היה שאפתן ופעל כדי להשיג את המטרה שלו  הוא הקדיש את חיו למשהו הוא מאמיון בו  למרות שלא תמיד הייתה לו תמיכה ואף יצאו נגדו באימרו שמה שהוא שואף הוא לא בר יכולת לביצוע הוא שמרת על עמדתו ופעל לפי רצונו וחזונו  בן אדם ששואף
14198479,792,1841,אלי כהן  האיש שלנו בדמשק  נתן את חייו למען המולדת שלו  הלך עם רצונו ואמונתו למען השגת ביטחון למדינה  בחרתי אותו בגלל האמביציה  התעוזה  צריך המון חוסן נפשי לכך ואמונה בלב שלם במעשה ובעשייה היום יומית 
14198548,793,1842,דמות בעלת תכונות אופי חיוביות היא אדם שהקריב את חייו למען החיילים שלו  רסן רועי קליין  היה סמגד גדוד 51 של גולני ונפל כשקפץ על רימון כדי להציל את החיילים שלו שהיו בסביבה  כל חייו היה חבר טוב  היה אדיב ונחמד  נתן דוגמא אישית לחיילים שלו ולסביבה שלו  שאף
14198589,794,1843,בנימין זאב הרצל  אדם שנלחם למען דעותיו  חדור מוטיבציה  עשה כל שביכולתו כדאי להגשים את הרעיון בו הוא דגל שזה הקמת מדינה יהודית בארץ ישראל  לא וויתר גם שחווה כישלונות רבים 
14199415,795,1846,אני חושב שאבא שלי הוא דמות חיובית בעל תכונות אופי מצוינות  הוא אדם ישר חייכן אופטימי וחיובי שמתייחס לכולם באופן שווה בלי רקע של דת גזע או מין  לאחר שספג אנטישמיות קשה בילדותו זה לא השפיע עליו לרעה אלא להפך  הוא מקבל את כולם ומתייחס בסבלנות גם לאנשים הקשים
14200353,796,1850,אבא שלי הוא גם חבר לילדיו וגם מחנך  לכל מקום אליו הוא מגיע הוא מעריך ומוערך מדבר בגובה עיניים  הוא מצליח לשלב בין חיי המשפחה העבודה ולימודים בהצטיינות הוא אחראי מאוד בטוח בעצמו בעל ראייה רחבה כל דבר נעשה ביסודיות  הוא מאוד אופטימי  ותמיד מסתכל על הדבר
14200752,797,1851,דמות היסטורית  גנדי מהטמה  דמות אשר הייתה סמל להתנגדות לא אלימה ולסובלנות  תכונות אלו מסמלות חיוביות מאחר והם מובילות לטוב הם לא פוגעות באחר ואף מטיבות  לסביבה  כאשר אנשים ילמדו שאפשר לפתור מחלוקות ואי הסכמות בדרך מכבדת וסובלנית  תיווצר להם תפיסה אופט
14200978,798,1852,אמא שלי  היא תמיד נראת לי כבעלת השפעה חיובית על כל מי שסובב אותה  היא יודעת לתת תמיד ביטחון ולראות את הטוב אצל אנשים  היא יפה ומסירת פנים  יודעת לייעץ בחכמה והביגיון   יודעת תמיד לסחוף אחריה למעורבות ולעשייה טובה וחיובית ולעולם לא תעלים עין ממשהו שניראה ל
14201373,799,1855,אבא שלי   צניעות ויושר והצרוך בלעזור לאחרים
14201938,800,1857,אלכסנדר מוקדון אלכסנדר הגדול   אני רואה בו דמות חיובית עקב השאפתנות שלו וכוח הרצון הבלתי נדלה שלו לעמוד בשאיפותיו וכן כושר הסתגלותו לשטחים ותרבויות שונות כושר הפיקוד שלו על אנשיו שהלכו אחריו ונלחמו עבורו במשך שנים ולאורך אלפי קילומטרים 
14203631,801,1866,שמעון פרס  אדם שעבר כל כך הרבה בחייו שהדבר המרכזי היה השואה  נשאר אדם אופטימי ומחוייך רוב הזמן והגיע למעמד כל כך מכובד רק בזכות האדם שהוא  טוב לב ובעיקר אופטימי 
14203897,802,1867,נלסון מנדלה הצליח לשנות תפיסה שהובילה למציאות שהייתה קיימת הרבה שנים  היה מוכן ללכת בשביל המטרה שלו עד הסוף  גם כשזה עלה לו בחופש שלו  היה כריזמטי ועשה הכל כדי להצליח 
14204440,803,1871,בנימין זאב הרצל היה אדם מעורר השראה  הוא האמין במה שעשה  האמין בבלתי אפשרי  סחף אחריו המון אנשים  הבין שהעם היהודי  אינו יכול להמשיך לחיות בגולה  ראה צעד קדימה כמו שאומרים ופעל לשנות את המציאות  בשנת 1987 הרצל אמר שאולי בעוד 4 שנים או 40 שנה תקום מדינה
14204618,804,1875,אחותי  אחותי בעלת תכונת האופי החשובה ביותר לדעתי והיא האמונה העצמית  אחותי מצליחה לעבור כל מכשול שבא עליה ולהתגבר על כל דבר בדרך להשגת מטרתה  בנוסף היא בעלת חוסן נפשי שגורם לך להרגיש בטוח לידה ורק ללמוד ממנה כי זה לא משנה עבורה מה דעתך על המצב וכמה היא יכ
14206611,805,1884,דמות דמיונית בעלות תכונות אופי חיוביות לדעתי זו מולאן  מולאן היא דמות מצויירת מהסרט מולאן  מולאן נחושה ומלאת מוטיבציה ותעשה הכל למען  משפחתה והיקרים לה לא משנה כמה הקרבה זה דורש מצידה  מולאן החליטה לשבור מוסכמות כדי לעשות את הדברים שבהם היא מאמינה ולצא
14207375,806,1888,וינסטון צרציל הסיבה לכך שבחרתי בו היא משום שהוא נלחם לבד בנאצים לאחר שהם כבשו כל מדינה אחרת באירופה  כאשר מכל אירופה רק אנגליה נשארה במערכה  צרציל היה ראש ממשלת אנגליה ונלחם והמשיך להלחם ולא נכנע למרות לחץ מדיני ולמרות ההפצצות על לונדון  ניתן לשמוע
14207710,807,1890,דמות אשר מבחינתי מייצגת תכונות אופי חיוביות הוא יוני נתניהו  בחרתי מיוני משום שהוא מייצג מצד אחת אומץ  חתירה לניצחון  נחישות ואחריות בשירותו הצבאי ומהצד השני מצויינות ומקצועיות הבאו לידי ביטוי בלימודיו האקדמאים  נוסף על כך היה צנוע ועשה הכל למען אהבת המול
14207714,808,1891,אביגדור קהלני  לוחם ומפקד בחיל השיריון  נפצע קשה במלחמת ששת הימים והמשיך להלחם עד אשר אפסו כוחותיו גם כאשר הודיעו לו כי אחיו נהרג במלחמה  נלחם על המשך שירותו הקרבי בצהל ולחם אף במלחמת יום הכיפורים  והביא לשינוי המערכה  במעשיו  הנחשבים למעשי גבורה  הפגי
14207950,809,1892,סבא שלי  תמיד עוזר  דואג   אכפתי  תמיד מנסה להבין את הדברים קודם ולא ישר מתעצבן ממש מודל לחיקוי בשבילי  הקשר שלי ממש טוב 
14208004,810,1893,הדמות היא  אבא שלי אבא הוא דמות להערצה מבחינתי  ומודל לחיקוי  בעל כושר ביטוי טוב  חוש הומור  כריזמתית יודע איך להתמודד במצבי לחץ  לוקח כל דבר בקלילות וחושב חיובי עומד על הרצונות שלו  מאז שאני קטנה אבי מוביל אותי למצויינות והצלחה מקשיב מייעץ ואובייקטיב
14208082,811,1895,בנימין זאב הרצל  אדם רציני בעל חזון שלא חשש ללכת אחרי החלום שלו ולהעז  אדם גדול שעשה הרבה למען המטרה שהאמין בה   אחרי ודומיננטי בעל יכולת לסחוף אנשים אחריו ולגרום להם להאמין בחזון שלו  שלא חשש גם כשהיו רבים שלא האמינו בו וקראו לו בשמות גנאי וגם כאשר הוא נ
14208142,812,1896,אמא שלי  התוכנות אופי שלה הרבה פעמים הם מקור לחיקוי והשפעה עבורי  היא דמות דומיננטית  היא אכפתית  דואגת שהכל יתנהל כמו שצריך  אם מישהו צריך עזרה היא הראשונה להיות שם  היא נותנת תחושה שאפשר לסמוך עליה ולכן יש לה תחומי אחריות נוספים לתפקיד שלה  כי היא מ
14208988,813,1907,הדמות שבחרתי היא דמות ספרותית  הרמיוני מסדרת ספרי הארי פוטר  הרמיוני תמיד חותרת לידע  לפעמים באופן מוגזם אבל תמיד עם כוונה טובה   היא נורא מקצועית וחותרת לזה  מעבר לכך  הרמיוני היא חברה טובה  היא תמיד שם בשביל החברים שלה  ומוכנים להילחם בשבילם היא מפגינ
14209326,814,1910,דמות אחת אשר כיום נראת לי בעלת תכונות אופי חיוביות הוא נשיא המדינה שמעון פרס  שמעון פרס מתפקד כיום כנשיא המדינה ועל כך עליו לא להראות העדפה פוליטית או העדפה מסויימת כלפי מפלגה כזאת או אחרת ומגדר תפקידו עליו במקרים רבים לגשר בין המפלגות ובין מחלוקות אשר נו
14209861,815,1914,שמעון פרס  עבר הרבה בחייו הארוכים  תרם רבות למדינה  עבר טלטלות פוליטיות  חוסר תמיכה  ניסיונות רבים להצלחה  הביע את דעותיו ולבסוף נבחר להיות נשיאה של מדינת ישראל ואחד האנשים המוערכים ביותר שחיים פה  בחרתי דווקא בו מכיוון שאני מעריכה את הדרך הארוכה שעשה 
14209936,816,1915,שלמה המלך דמות תנכית מוספר שהיה אדם חכם והגון מאוד  בחרתי בשלמה ביגלל הסיפור של משפט שלמה שלדעתי גאוני ומראה על מלך חכם 
14212581,817,1920,בחרתי באמא שלי  אמא שלי בן אדם אופטימי  שמח ומצחיק  היא תעשה כל מה שתצטרך על מנת שיהיה טוב לכל מי שאפשר גם אם היא לא מכירה אותו  היא תורמת כסף ובגדים למשפחות שונות ועוזרת לילדים עם בעיות שונות בלימודים  היא חרוצה ותתן מעצמה למען המדינה  החברה והמשפחה שלה 
14212792,818,1923,משה רבנו  היה בעל אופי חזק  היה המנהיג של בני ישראל באותה תקופה  לא פחד  לא וויתר על אף אחד  נלחם בשביל אחרים ונתן מעצמו מעל ומעבר 
14214066,819,1926,דמותו של מרטין לותר קינג האדם שנלחם למען זכויות השחורים באמריקה  אני מאוד מעריכה תפקידו ואת היושר והצדק שהוא קידם  את הרצון לשנות דברים במלחמה לא אלימה הרצון לשנות דברים שנראים לי כחוסר צדק לעשות הכל בשביל לעזור לעם שלי ולקדם את האמונות והשאיפות שלי
14214870,820,1927,הרצל  היה בו את כוח הרצון וההתמדה ותמיד חשב חיובי והיה אופטימי לגבי מדינת ישראל  השקיע מאמצים רבים עד שהשיג את מטרתו 
14215398,821,1929,סופרמן בעיני זוהי דמות שחושבת תמיד על אחרים ואף פעם לא על עצמה וזה בעצם מראה אופטימיות וחיוביות  לא משנה לו שכועסים עליו כשהוא הורס בניינים אלא הוא רואה את מה שחשוב באמת שאלו בני האדם וחייהם  ולכן הוא שלם עם עצמו ועם מעשיו ולא נותן לדברים השלילים שאנשי
14215439,822,1931,הרצל  למדתי עליו הרבה גם בתיכון וגם בצבא  והוא דמות מאוד חיובית בעיני  באנדם שלא וויתר גם שזה היה ניראה בלתי אפשרי  ולא מציאותי שתיהיה ליהודים מדינה בארץ ישראל  בנאדם שהחליט שהוא עושה משהו והלך איתו עד הסוף  וגם הצליח  בנאדם שהצליח לסחוף אחריו ולהנהיג
14216006,823,1932,דוד המלך  היה  בעל יכולת שכנוע וסחף אחריו את כל העם ויחד עם זאת היה צנוע ולא התרברב וזו מעלה גדולה לדעתי   הוא נלחם מול גוליית על אף האבדל הגדול שהיה ביינהם מבחינת חזות וכוח   גוליית היה רחב וגבוהה קומה ודוד היה אדם רגיל   לא היה לו אמצעי נשק כמו לגוליית
14216060,824,1933,רועי קליין   זהו חייל שעמד בעמדת שמירה עם כמה חיילים שלפתע מחבל זרק עליהם רימון  רועי לא חשב פעמיים וקפץ על הרימון תוך כדי שהוא קורה שמע ישראל והקריב את עצמו כדי שחבריו ינצלו  לדעתי תכונות אומץ הלב והדאגה לאחר הן תכונות עילאיות וצריך ללמוד מרועי זל ש
14216189,825,1934,הדמות שאני בוחרת היא אברהם אבינו מכיוון שרואים שיש לו את התכונות הבאות אומץ דבקות במטרה כבוד לזולת מנהיגות וביטחון 
14217430,826,1939,בחרתי בדמות מולאן   מולאן היא דמות חזקה מאוד   דמות שראויה להערכה ולהערצה   היא דמות שעומדת על שלה   שיוצאת ללחימה כדי להגן על משפחתה   מולאן היא דמות בעלת כוח רצון אדיר ומוטיבציה   ערך המשפחה וערך החברות שלה מעל לכל   יש לה משמעת עצמית   שלכל אורך הדרך כ
14217503,827,1941,יצחק רבין הוא בן אדם חיובי לפי דעתי כי הוא אלץ לשלום וחתם על הסכמי שלום   הוא בן אדם עם לב טוב שאהב את עם ישראל וארצה ורצה שלום עם שכינותיה של מדינת ישראל  
14217668,828,1942,דודה שלי  היא אישה טובה עם לב זהב  היא כל הזמן עוזרת ונותן לאנשים שבצורך ולא רושבת על עצמה ברגעים האלה  כל הזמן עושה הכל כדי שיהיה טוב לכולם ובעיקר משפחתה
14218467,829,1944,אבא שלי איש דוגמא אישית שהדמות שלוא מלווא אותי מגיל קטן אוהב לעזור לכבד לתמוך 
14219282,830,1949,אילן רמון  היה קצין וטייס שנים רבות בצבא  והאסטרונאוט הישראלי הראשון  מעבר לזה שהיה איש צבא מסור  שזהו דבר שראוי להערכה  מה שהכי בולט אצלו היא העובדה שהוא הצליח להגשים את החלום הכי גדול שלו  לפני הטיסה המיוחלת לירח  במשך שנים  הצליח לרתום את אשתו וילדי
14219544,831,1950,אמא שלי היא אישה מאוד חמה ואוהבת  היא מרבה לעזור בכל הזדמנות למשפחה  לחברים וגם לאנשים שאינה מכירה  היא יודעת להוות אוזן קשבת לאנשים ולתמוך בהם כשהם צריכים  היא אחראית מאוד בכל אשר היא עושה ויש לה ביטחון עצמי גבוה  בעיניי היא אדם חיובי מאוד שכל אחד יכו
14220547,832,1953,יצחק רבין  לדעתי בחרתי ברבין כי הוא שאף להגיע לשלום תמיד ניסה לגשר  בן אדם כריזמטי שתרם למדינה כולה 
14220647,833,1954,יוני נתניהו  בנאדם שלא הפסיק לתת  לא הרגיש שייך לשום מקום חוץ מלארץ למרות שהיו לא אופציות ללימודים גבוהים בחול  הרגיש צורך להתגייס שוב ושוב לצבא כדי להילחם ולא לשבת מהצד ולקוות לטוב  יוני היה מצטיין בכל מקום שאליו הגיע  בית ספר  ספורט  צבא  בנוסף  יונ
14220789,834,1956,בחרתי דמות מציאותית  את אמא שלי  תכונות האופי החיוביות שלה הן הרגישות שהיא מביעה לסובבים אתה והאכפתיות הרבה מהם  היא אישה שעומדת על שלה כשצריך ולא מוותרת על דברים שהיא רוצה להשיג  היא שאפתנית  פרפקציונסטית  ושמה דגש עד הפרטים הקטנים  יש לה יכולת להוביל אנ
14221120,835,1957,הדמות שבחרתי היא רבין  הייתה לו היכולת לשלב בין חיי קריירה לחיי משפחה  הוא עמד מאחורי העקרונות שלו  היה לו מבט רחב על העולם ועל הדרך שבה הוא רצה שיראה  רבין היה אדם אקטיבי   מדבר וגם עושה  רבין הכיר גם במגרעותיו 
14221490,836,1960,דמות שאני מתחברת אליה מאוד הינה שרה אהרונסון  אישה חזקה  מנהיגה חסרת פחד שאוהבת את הארץ מאוד ומוכנה להילחם למען האמונות שלה  מודל לחיקוי והערצה 
14221634,837,1962,אני בוחרת בדמות מציאותית שכבר אינה בחיים יותר סבא שלי משה הוד  סבא שלי הינו ניצול שואה עלה לארץ והשתתף במלחמת העצמאות  המשך חייו עבד בחברת צים  סבא שלי הוא בן אדם עקשן בדרך שקטה  עצמאי  מחושב  תמיד ממשיך קדימה עם כמה שקשה  בחרתי בו כדמות מפני שהוא כבן
14221655,838,1964,שמעון פרס  בחרתי בו כיוון שאני מעריכה בו מאוד את הצניעות והדבקות במטרה  למרות שנכשל פעמים רבות  לא נכנע והמשיך לפעול למען מטרתו  כל זה  תוך צניעות וענווה הראויות להערכה 
14221660,839,1965,אני בוחרת בפו הדוב  אני חושבת שלפו הדוב יש גישה מאוד חיובית לחיים  הוא רואה את הטוב שבסובבים אותו ולא מנסה למצוא רע   בנוסף הוא נקלע לסיטואציות רבות  גם פחות שמחות אך תמיד יודע לקחת אותם ברוח טובה ובפשטות  הוא גורם גם לי לחייך 
14222973,840,1970,הדמות שבחרתי היא אמא שלי  אמא שלי תמיד יודעת לחזק ולדאוג  לתת מעצמה יותר ממה שהיא יכולה  לדבר ולהתייחס לכל בן אדם בכבוד בלי קשר ליחסים שלך ולמידת ההיכרות שלך איתו 
14223225,841,1971,דמות היסטורית בעלת תכונות אופי חיוביות בעיניי הוא צרציל  שהנהיג את בריטניה בשעתה הקשה ביותר בזמן מלחמת העולם השנייה  ועשה זאת באחריות רבה  במנהיגות מעוררת הערצה ובעזרת רתימת כל העם סביב החזון והנחישות שלו 
14223908,842,1977,דמות עם תכונות אופי שנראות לי חיוביות היא אבא שלי  התכונה הכי חזקה שלו זה חוזק נפשי אני חושבת שזה מה שבן אדן צריך הרבה  להיות חזק לא לוותר גם אם המשימה ממש קשה  להמשיך ולסיים אותה על הצד הטוב ביותר  ותמיד לשאוף הכי גבוה 
14224118,843,1978,אישה חזקה  מתגברת על קשיים  נאמנה  אוהבת לתת ולעזור  דואגת  אכפתית  אישה זו היא סבתא שלי  חנה איזנשטיין  בחרתי בה משום ששלשום הייתה אזכרה לסבי  סבי נפטר לפני 11 שנים ממחלת הסרטן  סבתי הייתה אז בת 56 בלבד  ועד היום היא לא מוכנה לחשוב על להכניס ללב אדם א
14224183,844,1980,בחרתי בפו הדוב  הוא חברותי דומיננטי נהנה מהחיים  דבוק במטרה שלו  אחראי  עוזר לכולם  בחרתי בו מכיוון שהוא מאוד דומה לי  ואני חושבת שהתכונות האלו מאוד חיוביות לכל בן אדם  צריך לדעת לאיזה אנשים להתחבר ולהראות את עצמך 
14224327,845,1981,ספיידרמן  הוא דמות לחיקוי מבחינתי  כיוון שטובת האנשים שמסביבו חשובה לו מטובתו שלו  הוא רוצה להגן עליהם ולשמור עליהם ועם זאת יש לו כח רב  המשפט עם כח גדול באה אחריות גדולה  מלווה אותי במשך החיים ומעצב את ההתנהגות שלי 
14224353,846,1982,מהטמה גנדי היה מנהיג רוחני הוגה דעות שהרבה מהדברים שאמר השפיעו עליי כאשר למדתי עליו  דבר שמאוד מלווה אותי בחיים הוא המשפט שלו היה השינוי שאתה רוצה להיות בעולם  המשפט הזה מתאים כמעט לכל תחום אני באמת מאמינה שאם כל אחד ייעשה את השינוי הקטן שהוא רוצה ולא י
14224503,847,1984,אמא שלי  הבן אדם הכי אופטימי שאני מכירה וממנה הושפעתי להיות כזו חיובית  גם אם משו רע יקרה היא תמיד תהיה רגוע ותתן לי את התחשובה שהכל בסדר  היא תמיד אכפתית ודואגת  תמיד תנחם ותצליח להוציא את הטוב גם מהדבר שבאותו רגע נראלך הכי לא טוב שיכול לקרוץ  תמיד תד
14224687,848,1987,יצחק רבין  הלך עם האמת שלו ודעתו עד הסוף  ופעל המון על מנת לממשה  התמדה ורצינות אלו תכונות שאני מאוד מעריך 
14224951,849,1989,בחרתי באמא שלי מכיוון שהיא אדם שאני מאוד מעריך ולמדתי ממנה המון  היא תמיד מצליחה להסתדר למרות כל הקשיים ולתת לי ולאחים שלי כל מה שאנחנו צריכים למרות שהיא הייתה במצבים לא פשוטים  היא יודעת תמיד לראות את הטוב באנשים  לעזור ולסלוח אם צריך ויש לה טוב לב נדיר 
14225230,850,1993,דמות מנהיגותית  ערכית  אינטיליגנטית מובילה בחברה ומנצלת את כוחה לטובה  אכפתית ורגישה לזולת  שיש לה מטרה והיא עובדת קשה על מנת להשיג אותה  יצחק רבין ומנחם בגין היו דמויות כאלה  הם היו מנהיגים  מובילים  הוגי דעות  הם היו רגישים לרצונות העם  והיו להם מטרות 
14225230,851,1993,דמות מנהיגותית  ערכית  אינטיליגנטית מובילה בחברה ומנצלת את כוחה לטובה  אכפתית ורגישה לזולת  שיש לה מטרה והיא עובדת קשה על מנת להשיג אותה  יצחק רבין ומנחם בגין היו דמויות כאלה  הם היו מנהיגים  מובילים  הוגי דעות  הם היו רגישים לרצונות העם  והיו להם מטרות 
14225928,852,1996,מולאן  זה נשמע קלישאתי ומעט ילדותי לכתוב על מולאן  ובכל זאת אני בוחרת בה מכיוון שהתכונות החיוביות שלה הן מוקצנות ומשמעותיות  מולאן יצאה למלחמה במקום אביה הפצוע על אף שאסור נשים בצבא בסין בתקופה ההיא  בעייני היא מודל לאומץ  והקרבה  היא לקחה אחריות ויוזמ
14226920,853,1999,אופרה ווינפרי  אשת הציבור העולמית  אופרה באה ממשפחה במעמד נמוך יחסית  וכשהייתה צעירה עברה התעללות מינית  היא החליטה שהיא נרתמת לעזרת החלש  ומאז הקימה בתי ספר באפריקה  עזרה לנשים במצוקה   וזוהי בעצם מטרתה העיקרית   אני רואה בה אישה חזקה  שלא מפחדת ללכת
14227117,854,2001,אני מעריצה של סבתא שלי  היא אישה מלאת עוצמה ואהבה  היא חרוצה ואכפתית  לא אכפת לה מה אנשים חושבים עליה  היא הולכת בדרך שלה ובאמונה שלה  היא טובת לב ושמה לב לפרטים קטנים  תמיד משתדלת לעזור ולעשות הכל בחיוך 
14227211,855,2002,פוקהונטס  נערה בעלת אופי חזק  דומיננטית בחברתה  עקשנית עד שתקבל את מבוקשתה  חוקרת את עולמה  מגלה בו דברים חדשים ומלמדת את האחרים  סבלנית וסובלנית  מקשיבה ולומדת מתרבות אחרת  עם אחר את דעותיו ומנהגיו  חברותית  חברה של כל הסובבים אותה ודואגת לכולם  אכפתי
14227304,856,2003,נפתלי בנט  לדעתי הסמל לישראלי החדש של המאה ה 21  יוצא יחידה מובחרת בצהל  איש הייטק שעשה אקזיט  ואיש חכם שאוהב את הארץ ותושביה 
14227307,857,2004,אישה חזקה אשר עומדת על שלה ומאמינה בעצמה  שאין לה הצורך לרדת ולפגוע באחר ובחלש על מנת להרגיש ששווה משהו  אישה סבלנית  אשר יודעת לאהוב  בעלת משמעת עצמית ושאיפה למצויינו  אשר גם גמישה ורגישה לאנשים שחיים איתה יחד  זוהי אמא שלי אשר אני מאוד מעריכה את אופי של
14228452,858,2008,הדמות שבחרתי לכתוב עליה הינה שרה אהרונסון  שרה מייצגת את הדמות הנשית היהודייה הלוחמת שפעלה טרם מלחמת העולם הראשונה על מנת לפעול לחירות ישראל  שרה הינה דמות חזקה  עקשנית ושאפתנית שלא נכנעה לנורמות החברה ולקחה חלק פעיל במלחמה על עצמאות ישראל בארצו הלויאליות
14228613,859,2009,סבא שלי מצד אמא הוא הגורם העיקרי שחינך אותי וממנו ירשתי את רוב האני הפנימי שלי היה תמיד סבלני אהב לפנק אותי תמיד הגיע לפני הזמן וחיכה לי כל פעם היה מחייך אלי עזר לאחרים  היה קשוב תמיד
14228826,860,2010,בנימין זאב הרצל   חוזה המדינה  אם תרצו אין זו הגדה אמר  על הקמת מדינה יהודית בארץ לשראל  דבר שלפניו באמת היה נראה תלוש מהמציאות  הרי היהודים היו פזורים בכל רחבי תבל  לכל אחד היה את הרכוש שלו  וחי על בסיס התרבות בארץ בה הוא חי והם ראו בעלייה לארץ ישרא
14230512,861,2015,דמות שנתפסת לי כחיוביות זה אבא שלי  אבא שלי לפני 10 שנים קפץ על מחבל תוך שהוא מסכן את חייו בשביל אנשים אחרים  אנשים כאלה כמו אבא שלי נתפסים בעיני כאנשים בעלי אופי חיובי שמוכנים לחרף את נפשם לטובת אנשים שהם בכלל לא מכירים או לא פגשו מעולם  התכונות החיוביות
14231009,862,2018,אילן רמון  בעקבות השתתפותו בהפצצת הכור בעיראק  שהסכים להיות במטוס השמיני שנחת כדי להפציץ כי היה הכי צעיר ולו אין משפחה וילדים  טיסתו לחלל  בעקבות הסיפורים ששמעתי  היותו צנועה  חזק אופי  מוכן להקריב בשביל המדינה  בחרתי בו
14231133,863,2020,מרטין לותר קינג  לדעתי מדובר באדם ששינה מסוכמות חברתיות בצורה של מאבק פנימי  הוא היה מנהיג שסחף אחריו רבים  עמד על שלו למרות כל הניסיונות לבטל אותו  היה ערכי ונאמן לאנשיו  הוא הותיר חותם בעולם ולדעתי זה משהו שכולנו שואפים לעשות 
14231375,864,2021,אמא שלי היא דמות שיש בה הרבה תכונות אופי חיוביות בעיניי  היא יודעת לקבל את הסביבה שלה  לעמוד על שלה כשצריך  היא מאוד סלחנית  היא אוהבת  היא קשובה  היא רצינית  והיא יודעת לאזן את עצמה  בעיניי תכונות אלה הן תכונות שאני הייתי רוצה שיהיו לי במידה שיש אותן לאי
14231517,865,2022,דמות שנראית לי בעלת התכונות החיוביות ביותר הינו הרצל חוזה המידה  התגלמות החיוביות שכן הוא הפך את חזונו שהיה נשמע לרבים חסר סיכוי למציאות  לאחר קשיים רבים ועליות ומורדות הוא הצליח להשיג הכרה במדינה ליהודים  הוא היה נחוש  כריזמטי ומוכשר  אם הרצל לא היה אדם
